"id","participant_id","trial_num","graph_type","graph_fctr","x1","y1","x2","y2","time1","time2","confidence","num_redos","reflection"
"266","36","2","1","yields of sunflower seed (kg/hectare)","15.93","11.13","19.93","12.00","69506","72852","4","0","none"
"267","36","3","3","cancer death rates","16.00","16.93","20.07","17.53","26351","0","5","1","none"
"268","36","4","2","death rate for the world population","16.13","11.13","20.00","11.93","34799","37696","5","1",
"269","36","5","0","amount of books published","15.87","20.33","19.93","17.00","10181","13548","4","0","none"
"270","36","6","1","students who eat breakfast","16.13","11.73","20.13","12.33","10721","12230","5","0","none"
"271","36","7","3","population of males over 80","15.93","17.33","20.07","18.53","19524","21696","6","0","none"
"272","36","8","2","amounts spent on advertising directly to children","16.07","12.07","19.87","16.67","8083","10592","6","0","The growth of new media provides greater avenues with which advertisers can reach children directly."
"273","37","1","1","students who eat breakfast","16.07","10.87","20.00","10.13","25388","29987","6","0","none"
"274","37","2","3","cancer death rates","16.00","17.13","20.07","18.13","18409","20759","5","0","none"
"275","37","3","2","death rate for the world population","15.87","10.20","20.07","11.07","15710","17651","7","2","none"
"276","37","4","0","global burglary rates","15.93","21.07","19.93","17.07","8662","10940","7","0","high tech security measures"
"277","37","5","1","traffic accident health rate per 10,000 accidents","16.00","11.33","19.93","9.13","9240","11094","8","0","none"
"278","37","6","3","population of males over 80","16.00","16.80","19.93","17.73","17456","21289","7","0","none"
"279","37","7","2","percentage of workers who will have adequate health service","16.00","11.13","20.13","15.07","11530","13287","8","0","none"
"280","37","8","0","amount of books published","16.00","20.67","19.93","16.67","14625","17099","6","0","less authors"
"281","38","1","0","global burglary rates","16.00","21.87","19.93","21.00","34247","38703","6","1","none"
"282","38","2","1","traffic accident health rate per 10,000 accidents","16.00","11.00","20.00","9.07","24358","26990","4","0","none"
"283","38","3","2","percentage of workers who will have adequate health service","15.87","10.20","20.00","14.20","10581","18181","6","1","none"
"284","38","4","3","cancer death rates","16.07","17.07","20.00","18.53","9671","12263","7","0","It is quite likely that cancer incidence is based primarily on the unhealthy, typically American diet.  As these nutritional habits continue to spread, it seems likely that the incidence of cancer will continue to rise at a more or less linear rate."
"285","38","5","0","global economy growth rates","16.13","22.00","20.20","20.93","66870","71805","4","0","none"
"286","38","6","1","yields of sunflower seed (kg/hectare)","16.00","11.47","20.00","12.27","35224","37376","6","0","none"
"287","38","7","2","amounts spent on advertising directly to children","16.00","11.93","20.07","14.13","12124","14668","6","0","none"
"288","38","8","3","population of males over 80","15.93","14.93","19.20","13.87","10748","12500","6","0","The resultant graph curve was much more aesthetically pleasing."
"289","39","1","2","amounts spent on advertising directly to children","19.80","24.60","19.80","24.60","3281","3459","8","0","none"
"290","39","2","3","cancer death rates","19.13","24.53","19.13","24.53","1008","1397","8","0","none"
"291","39","3","0","global burglary rates","20.47","25.07","20.47","25.07","1265","1458","8","0","none"
"292","39","4","1","students who eat breakfast","17.47","19.47","17.47","19.47","948","1152","8","0",
"293","39","5","2","percentage of workers who will have adequate health service","19.67","22.93","19.67","22.93","1396","1578","8","0","none"
"294","39","6","3","population of males over 80","22.33","20.27","22.33","20.27","1753","1934","8","0","none"
"295","39","7","0","global economy growth rates","23.40","17.47","23.40","17.47","1058","1238","8","0","none"
"296","39","8","1","striped dolphin populations","23.80","22.33","23.80","22.33","1183","1437","8","0",
"297","40","1","0","amount of books published","18.80","20.00","18.80","20.00","1571","1740","8","0","none"
"298","40","2","3","cancer death rates","17.73","23.27","17.73","23.27","789","971","8","0","none"
"299","40","3","2","percentage of workers who will have adequate health service","16.67","20.40","16.67","20.40","965","1147","8","0","none"
"300","40","4","1","striped dolphin populations","13.73","19.47","18.93","24.00","807","1622","8","0",
"301","40","5","0","global burglary rates","13.53","19.20","13.53","19.20","10367","10549","8","0","none"
"302","40","6","3","population of males over 80","18.33","18.27","18.33","18.27","1572","1751","8","0","none"
"303","40","7","2","death rate for the world population","19.80","13.47","19.80","13.47","800","980","8","0","none"
"304","40","8","1","students who eat breakfast","16.40","14.07","16.40","14.07","1259","1430","8","0",
"305","41","1","0","global economy growth rates","15.13","18.13","17.80","12.13","14603","23034","6","1","none"
"306","41","2","1","yields of sunflower seed (kg/hectare)","15.93","11.33","19.93","11.00","13669","14813","7","4","none"
"307","41","3","3","cancer death rates","16.00","13.87","20.00","12.27","17869","20529","6","0","none"
"308","41","4","2","percentage of workers who will have adequate health service","16.00","13.33","20.20","18.47","20172","22466","8","0","Intuition, simple arithmetic calculations etc."
"309","41","5","0","global burglary rates","16.00","21.93","19.93","21.13","12893","17757","4","0","none"
"310","41","6","1","traffic accident health rate per 10,000 accidents","16.07","11.07","19.93","8.47","12898","14832","5","0","none"
"311","41","7","3","population of males over 80","16.87","16.67","21.13","17.80","11121","15501","5","1","none"
"312","41","8","2","death rate for the world population","16.07","9.13","19.87","9.20","14298","16196","5","0","The death rate will reach a plateau."
"313","42","1","1","yields of sunflower seed (kg/hectare)","19.67","9.40","19.67","9.40","1345","1551","8","1","none"
"314","42","2","2","amounts spent on advertising directly to children","18.53","15.93","18.53","15.93","4155","4336","8","0","none"
"315","42","3","0","amount of books published","17.20","15.80","17.20","15.80","3905","4086","8","0","none"
"316","42","4","3","cancer death rates","18.80","18.27","18.80","18.27","5307","5519","8","0",
"317","42","5","1","students who eat breakfast","17.47","11.13","17.47","11.13","4830","5048","8","0","none"
"318","42","6","2","death rate for the world population","17.67","16.47","17.67","16.47","4367","4560","8","0","none"
"319","42","7","0","global economy growth rates","16.80","14.73","16.80","14.73","4041","4211","8","0","none"
"320","42","8","3","population of males over 80","17.73","17.67","17.73","17.67","4048","4256","8","0",
"321","43","1","3","cancer death rates","15.00","17.00","20.00","17.40","76518","86222","4","0","none"
"322","43","2","2","amounts spent on advertising directly to children","16.13","16.13","20.00","23.07","79858","84033","6","0","none"
"323","43","3","1","striped dolphin populations","16.00","11.00","20.00","10.00","24329","27006","6","0","none"
"324","43","4","0","global economy growth rates","16.07","18.93","19.93","12.07","84069","86923","4","0",
"325","43","5","3","population of males over 80","16.07","17.00","20.93","17.73","42162","45345","3","0","none"
"326","43","6","2","percentage of workers who will have adequate health service","15.93","14.00","20.07","19.07","29891","33223","4","0","none"
"327","43","7","1","yields of sunflower seed (kg/hectare)","16.00","11.20","19.93","10.60","21724","23860","4","0","none"
"328","43","8","0","global burglary rates","16.07","21.20","20.13","18.07","12253","0","3","1",
"329","44","1","2","death rate for the world population","15.13","11.00","17.87","12.13","33624","38154","4","0","none"
"330","44","2","3","cancer death rates","16.07","17.07","19.93","17.13","22126","29167","5","0","none"
"331","44","3","0","amount of books published","16.07","21.07","19.93","18.93","19504","26245","5","0","none"
"332","44","4","1","striped dolphin populations","16.07","11.40","20.07","10.73","18324","25415","5","1","Thinking about how people can save dolphins, the population would not decrease over the years so much."
"333","44","5","2","amounts spent on advertising directly to children","16.07","11.00","20.07","13.13","11501","13529","6","0","none"
"334","44","6","3","population of males over 80","15.87","17.07","19.07","18.00","21131","22261","7","0","none"
"335","44","7","0","global economy growth rates","16.00","22.07","19.87","20.60","21037","23856","5","0","none"
"336","44","8","1","yields of sunflower seed (kg/hectare)","16.07","11.87","20.07","12.73","18087","21699","6","0","I think over the years the farmers will plant more sunflower."
"337","45","1","1","yields of sunflower seed (kg/hectare)","16.00","11.00","19.93","10.00","30872","36119","5","0","none"
"338","45","2","2","amounts spent on advertising directly to children","15.93","14.00","20.00","22.07","220353","323140","4","0","none"
"339","45","3","3","cancer death rates","16.07","16.00","20.07","15.00","140902","0","4","1","none"
"340","45","4","0","global economy growth rates","16.07","25.07","19.93","27.07","36790","44238","4","0","Somewhat based on percentage but also the vague knowledge that the GDP rarely flat-lines and there has been better news in the business section of my newspaper. "
"341","45","5","1","students who eat breakfast","16.07","10.07","20.00","9.00","48419","50947","4","0","none"
"342","45","6","2","percentage of workers who will have adequate health service","16.07","12.00","20.07","13.07","56898","66186","4","0","none"
